id	lat	lon	title	description	icon	iconSize	iconOffset
1661	55.794021	37.482636	Щукино	город Москва, СЗАО, район Щукино, Расплетина ул., дом 9	/static/images/tik.png	18,32	-9,-32
1662	55.542508	37.575549	Южное Бутово	Город Москва, ЮЗАО, район Южное Бутово, Бутовская Б. ул., дом 13	/static/images/tik.png	18,32	-9,-32
1663	55.875612	37.619683	Южное Медведково	Город Москва, СВАО, район Южное Медведково, Ясный пр., дом 17	/static/images/tik.png	18,32	-9,-32
1664	55.845355	37.455498	Южное Тушино	Город Москва, СЗАО, район Южное Тушино, Свободы ул., дом 42.	/static/images/tik.png	18,32	-9,-32
1665	55.746076	37.620968	Якиманка	Город Москва, ЦАО, район Якиманка, Болотная ул., дом 18	/static/images/tik.png	18,32	-9,-32
1666	55.784779	37.571597	Беговой	Город Москва, САО, район Беговой, Ленинградский просп., дом 30, стр. 3	/static/images/tik.png	18,32	-9,-32
1667	55.848043	37.355201	Митино	город Москва, СЗАО, район Митино, Митинская ул., дом 35	/static/images/tik.png	18,32	-9,-32
1668	55.674382	37.549211	Черёмушки	Город Москва, ЮЗАО, район Черемушки, Власова архитектора ул., дом 25, корп. 2	/static/images/tik.png	18,32	-9,-32
1669	52.290144	104.280534	Иркутская область	г.Иркутск, Ленина, д.1а	/static/images/tik.png	18,32	-9,-32
1670	52.543679	103.888321	Ангарский район	г.Ангарск, пл.Ленина, 1	/static/images/tik.png	18,32	-9,-32
1671	54.008337	103.049034	Балаганский район	Балаганский район, п.Балаганск, Ангарская, 91	/static/images/tik.png	18,32	-9,-32
1672	57.8556339915	114.212823473	Бодайбинский район	город Бодайбо, Урицкого, 33	/static/images/tik.png	18,32	-9,-32
1673	53.145052	103.784422	Боханский район	пос. Бохан, Ленина, 75	/static/images/tik.png	18,32	-9,-32
1674	56.269851	101.659448	Братск	город Братск, Ленина, 37	/static/images/tik.png	18,32	-9,-32
1675	56.269851	101.659448	Братский район	город Братск, Комсомольская, 28а	/static/images/tik.png	18,32	-9,-32
1676	54.811793	105.150885	Жигаловский район	п. Жигалово, Советская, 25	/static/images/tik.png	18,32	-9,-32
1677	53.556037	102.501098	Заларинский район	Залари, Ленина, 103	/static/images/tik.png	18,32	-9,-32
1678	53.914727	102.058552	Зима	город Зима, Ленина, 5	/static/images/tik.png	18,32	-9,-32
1679	53.914727	102.058552	Зиминский район	Зиминское районное муниципальное образование, Ленина, 5	/static/images/tik.png	18,32	-9,-32
1680	52.339517	104.226393	Иркутск (Ленинский округ)	город Иркутск, Ленинский Административный округ, Маршала Говорова, 3	/static/images/tik.png	18,32	-9,-32
1681	52.279296	104.251097	Иркутск (Свердловский округ)	город Иркутск, Терешковой, 24	/static/images/tik.png	18,32	-9,-32
1682	52.289968	104.295734	Иркутск (Октябрьский округ)	город Иркутск, Октябрьский Административный округ, Декабрьских Событий, 27	/static/images/tik.png	18,32	-9,-32
1683	52.286916	104.276285	Иркутск (Правобережный округ)	г. Иркутск, ул. Марата, 14	/static/images/tik.png	18,32	-9,-32
1684	52.302972	104.297971	Иркутский район	г.Иркутск, Рабочего Штаба, 17	/static/images/tik.png	18,32	-9,-32
1685	57.697202	93.273594	Казачинско-Ленский район	село Казачинское, Ленина, 10	/static/images/tik.png	18,32	-9,-32
1686	61.283333	108.016667	Катангский район	село Ербогачен, ул. Советская, 9А-1	/static/images/tik.png	18,32	-9,-32
1687	53.962626	105.875529	Качугский район	Качугский район, п.Качуг., Ленских Событий, 29	/static/images/tik.png	18,32	-9,-32
1688	57.783333	108.1	Киренский район	муниципальное образование - Киренский район, Красноармейская, 5	/static/images/tik.png	18,32	-9,-32
1689	54.33897	101.506582	Куйтунский район	поселок Куйтун, Карла Маркса, 18	/static/images/tik.png	18,32	-9,-32
1690	58.316667	112.866667	Мамско-Чуйский район	п. Мама, ул. Советская, 10	/static/images/tik.png	18,32	-9,-32
1691	56.56249	104.126096	Нижнеилимский район	г. Железногорск-Илимский, ул. Янгеля, 20	/static/images/tik.png	18,32	-9,-32
1692	54.913184	99.031984	Нижнеудинский район	город Нижнеудинск, улица Октябрьская, дом 1	/static/images/tik.png	18,32	-9,-32
1693	53.699525	102.701395	Нукутский район	пос. Новонукутский, Ленина, 26	/static/images/tik.png	18,32	-9,-32
1694	52.800047	106.40337	Ольхонский район	c.Еланцы, ул. Пенкальского, 14	/static/images/tik.png	18,32	-9,-32
1695	53.388854	103.873723	Осинский район	Осинский район, с.Оса, Свердлова, 59	/static/images/tik.png	18,32	-9,-32
1696	54.026673	102.061013	Саянский район	город Саянск, микрорайон Олимпийский, 30	/static/images/tik.png	18,32	-9,-32
1697	53.056155	103.348964	Свирский район	город Свирск, Ленина, 33	/static/images/tik.png	18,32	-9,-32
1698	51.661658	103.695435	Слюдянский район	Слюдянский район, г. Слюдянка, Ржанова, 2	/static/images/tik.png	18,32	-9,-32
1699	55.933333	98.016667	Тайшетский район	муниципальное образование &quot;Тайшетский район&quot;, ул. Кирова, 123	/static/images/tik.png	18,32	-9,-32
1700	54.541971	100.63209	Тулун	город Тулун, ул.Ленина, 99	/static/images/tik.png	18,32	-9,-32
1701	54.541971	100.63209	Тулунский район	г.Тулун, Ленина, 75	/static/images/tik.png	18,32	-9,-32
1702	52.759117	103.637107	Усолье-Сибирское	город Усолье-Сибирское, Ватутина, 10	/static/images/tik.png	18,32	-9,-32
1703	52.765716	103.641725	Усольский район	г.Усолье-Сибирское, Свердлова, 1	/static/images/tik.png	18,32	-9,-32
1704	58.028135	102.665256	Усть-Илимск	город Усть-Илимск, Героев Труда, 38	/static/images/tik.png	18,32	-9,-32
1705	58.028135	102.665256	Усть-Илимский район	г. Усть-Илимск, Комсомольская, 9	/static/images/tik.png	18,32	-9,-32
1706	56.802849	105.802873	Усть-Кутский район	г.Усть-Кут, ул.Халтурина, 52	/static/images/tik.png	18,32	-9,-32
1707	54.171745	103.03458	Усть-Удинский район	Усть-Удинский район, р.п. Усть-Уда, Комсомольская, 19	/static/images/tik.png	18,32	-9,-32
1708	53.1381309664	103.106873687	Черемхово	Черемховское муниципальное образование, Ференца Патаки, 6	/static/images/tik.png	18,32	-9,-32
1709	53.116703	103.125903	Черемховский район	г. Черемхово, Куйбышева, 20	/static/images/tik.png	18,32	-9,-32
1710	56.08651	99.649261	Чунский район	Чунский район, .п. Чунский, Свердлова, 5	/static/images/tik.png	18,32	-9,-32
1711	52.207522	104.04876	Шелеховский район	город Шелехов, Ленина, 15	/static/images/tik.png	18,32	-9,-32
1712	52.808632	104.74049	Эхирит-Булагатский район	пос. Усть-Ордынский, Ватутина, 63	/static/images/tik.png	18,32	-9,-32
1713	53.353918	102.775219	Аларский район	пос. Кутулик, Матвеева, 2	/static/images/tik.png	18,32	-9,-32
1714	53.060723	105.51208	Баяндаевский район	с. Баяндай, Бутунаева, 2	/static/images/tik.png	18,32	-9,-32
1715	44.6065954335	40.1078939997	Республика Адыгея	Республика Адыгея, г.Майкоп., ул.Пионерская, 199	/static/images/tik.png	18,32	-9,-32
1716	44.870836	40.057936	Гиагинский район	Республика Адыгея, станица Гиагинская, Кооперативная 35	/static/images/tik.png	18,32	-9,-32
1717	44.511969	40.181598	Майкопский район	Республика Адыгея, Тульский, Советская 42	/static/images/tik.png	18,32	-9,-32
1718	44.609539	40.102348	Майкоп	Республика Адыгея (Адыгея), Майкоп, Краснооктябрьская 21	/static/images/tik.png	18,32	-9,-32
1719	44.8983689182	40.5025559105	Кошехабльский район	Республика Адыгея (Адыгея), Кошехабль, Дружбы Народов 56	/static/images/tik.png	18,32	-9,-32
1720	45.125324	39.574471	Красногвардейский район	Республика Адыгея, Красногвардейское, Чапаева 93	/static/images/tik.png	18,32	-9,-32
1721	44.9216960386	38.9947874844	Тахтамукайский район	Республика Адыгея, Тахтамукай, Гагарина 2	/static/images/tik.png	18,32	-9,-32
1722	44.8896167053	39.3826551922	Теучежский район	Республика Адыгея (Адыгея), Понежукай., Октябрьская 33	/static/images/tik.png	18,32	-9,-32
1723	45.0185911414	40.2386200055	Шовгеновский район	Республика Адыгея, Хакуринохабль, ул. Шовгенова 9	/static/images/tik.png	18,32	-9,-32
1724	44.884933	39.189256	Адыгейск	385200, Республика Адыгея, г. Адыгейск, Ленина, 31	/static/images/tik.png	18,32	-9,-32
1725	53.202788	50.109033	Самарская область	город Самара, Молодогвардейская, 210	/static/images/tik.png	18,32	-9,-32
1726	53.5169740884	49.2852929235	Тольятти (Автозаводский район)	город Тольятти, Автозаводский район, Новый проезд, д.2, кк.315А, 210	/static/images/tik.png	18,32	-9,-32
1727	53.188945	50.132703	Самара (Железнодорожный район)	город Самара, Железнодорожный район, Урицкого, 21	/static/images/tik.png	18,32	-9,-32
1728	53.22177	50.261603	Самара (Кировский район)	город Самара, Кировский район, Проспект Кирова, 155а	/static/images/tik.png	18,32	-9,-32
1729	53.4762504877	49.4668920524	Тольятти (Комсомольский район)	городской округ Тольятти, Комсомольский район, Шевцовой, 6	/static/images/tik.png	18,32	-9,-32
1730	53.3462760709	50.2076598443	Самара (Красноглинский район)	город Самара, Красноглинский район, С.Лазо, 11	/static/images/tik.png	18,32	-9,-32
1731	53.11727	50.074439	Самара (Куйбышевский район)	город Самара, Куйбышевский район, Зеленая, 14	/static/images/tik.png	18,32	-9,-32
1732	53.199196	50.114108	Самара (Ленинский район)	город Самара, Ленинский район, Садовая, 243	/static/images/tik.png	18,32	-9,-32
1733	52.804783	51.178612	Нефтегорский район	Нефтегорский район, г.Нефтегорск., Ленина, 2	/static/images/tik.png	18,32	-9,-32
1734	52.40166	50.478591	Большеглушицкий район	село Большая Глушица, Гагарина, 91	/static/images/tik.png	18,32	-9,-32
1735	53.503798	49.421848	Тольятти (Центральный район)	город Тольятти, Центральный район, Бульвар Ленина, 15	/static/images/tik.png	18,32	-9,-32
1736	53.200695	50.214423	Самара (Советский район)	город Самара, Советский район, Советской Армии, 27	/static/images/tik.png	18,32	-9,-32
1737	53.189857	50.093249	Самара (Самарский район)	город Самара, Самарский район, ул.Некрасовская, 38	/static/images/tik.png	18,32	-9,-32
1738	53.221543	50.254344	Самара (Промышленный район)	город Самара, Краснодонская, 28 а	/static/images/tik.png	18,32	-9,-32
1739	53.209923	50.1315	Самара (Октябрьский район)	город Самара, Октябрьский район, Ново-Садовая, 20	/static/images/tik.png	18,32	-9,-32
1740	53.653757	52.120891	Похвистневский район	г.Похвистнево, Ленинградская, 9	/static/images/tik.png	18,32	-9,-32
1741	53.3698541264	51.347381752	Отрадный	городской округ Отрадный, Отрадная, 15	/static/images/tik.png	18,32	-9,-32
1742	53.4024101189	49.5080731809	Жигулевск	город Жигулевск, Пушкина, 17	/static/images/tik.png	18,32	-9,-32
1743	53.2190844305	50.6406627595	Кинель	городской округ Кинель, Мира, 42а	/static/images/tik.png	18,32	-9,-32
1744	53.091926911	49.9444888718	Новокуйбышевск	город Новокуйбышевск, ул. Миронова, 2	/static/images/tik.png	18,32	-9,-32
1745	53.180635	48.738347	Октябрьск	город Октябрьск, Ленина, 54	/static/images/tik.png	18,32	-9,-32
1746	53.653757	52.120891	Похвистнево	город Похвистнево, Лермонтова, 16, каб.№7	/static/images/tik.png	18,32	-9,-32
1747	53.1191193022	48.422680255	Сызрань	городской округ Сызрань, ул.Советская, д.96	/static/images/tik.png	18,32	-9,-32
1748	52.972833	49.728425	Чапаевск	город Чапаевск, ул. Пролетарская, 5а	/static/images/tik.png	18,32	-9,-32
1749	54.1159063597	52.139981389	Камышлинский район	Камышлинский район, Камышла, Красноармейская, 37 А	/static/images/tik.png	18,32	-9,-32
1750	52.582596	51.27457	Алексеевский район	Алексеевский район, с.Алексеевка, Советская, дом 7	/static/images/tik.png	18,32	-9,-32
1751	53.060614	51.332565	Богатовский район	Богатовский район, село Богатое, Комсомольская, 13	/static/images/tik.png	18,32	-9,-32
1752	52.981823	49.435871	Безенчукский район	п.Безенчук, Советская, 54	/static/images/tik.png	18,32	-9,-32
1753	52.093306	50.858632	Большечерниговский район	с. Большая Черниговка, ул. Полевая, д. 77	/static/images/tik.png	18,32	-9,-32
1754	53.0292467453	51.6981243342	Борский район	Борский район, Октябрьская, 57	/static/images/tik.png	18,32	-9,-32
1755	53.389971	48.67684	Шигонский район	село Шигоны, Ленина, 1	/static/images/tik.png	18,32	-9,-32
1756	54.4345252456	51.4677477255	Шенталинский район	станция Шентала, улица Советская, 33	/static/images/tik.png	18,32	-9,-32
1757	54.413444	51.083471	Челно-Вершинский район	Челно-Вершинский район, с. Челно-Вершины., Почтовая, 9	/static/images/tik.png	18,32	-9,-32
1758	52.613633	48.962288	Хворостянский район	Хворостянский район, с. Хворостянка, пл. Плясункова, 10	/static/images/tik.png	18,32	-9,-32
1759	53.136895	48.456537	Сызранский район	г.Сызрань, ул. Советская, 41 а	/static/images/tik.png	18,32	-9,-32
1760	53.944951	51.159684	Сергиевский район	с. Сергиевск, Советская, 65	/static/images/tik.png	18,32	-9,-32
1761	52.8744381521	48.6146506481	Приволжский район	Приволжский район, Приволжье, Парковая, 14	/static/images/tik.png	18,32	-9,-32
1762	52.406254	49.958367	Пестравский район	Пестравский район, с.Пестравка, Крайнюковская, 84	/static/images/tik.png	18,32	-9,-32
1763	53.494682	50.392406	Красноярский район	с.Красный Яр, переулок Коммунистический, 4	/static/images/tik.png	18,32	-9,-32
1764	52.714908	50.029262	Красноармейский район	Красноармейский район, с.Красноармейское, пл.Центральная, д.12, ком.310	/static/images/tik.png	18,32	-9,-32
1765	54.203077	50.469652	Кошкинский район	район Кошкинский Самарской области, с.Кошки, Советская, 32	/static/images/tik.png	18,32	-9,-32
1766	54.2592019952	52.0248415321	Клявлинский район	станция Клявлино, Октябрьская, 60	/static/images/tik.png	18,32	-9,-32
1767	53.46491215	51.5032960474	Кинель-Черкасский район	Кинель-Черкассы, Красноармейская, 69	/static/images/tik.png	18,32	-9,-32
1768	53.216475	50.618997	Кинельский район	г.Кинель, ул.Ленина, 36	/static/images/tik.png	18,32	-9,-32
1769	54.134434	51.531659	Искалинский район	село Исаклы, Куйбышевская, 75 &quot;А&quot;	/static/images/tik.png	18,32	-9,-32
1770	53.869624	50.295226	Елховский район	Елховский район, село Елховка, Советская, 2	/static/images/tik.png	18,32	-9,-32
1771	53.205905	50.186773	Волжский район	г. Самара, Дыбенко, 12А	/static/images/tik.png	18,32	-9,-32
1772	53.5128343105	49.4101941772	Ставропольский район	г.Тольятти, Площадь Свободы, 9	/static/images/tik.png	18,32	-9,-32
1773	45.025654	38.967318	Краснодарский край	г. Краснодар, Гимназическая, 30	/static/images/tik.png	18,32	-9,-32
1774	44.7393938705	37.7855467424	Новороссийск (Восточный район)	г. Новороссийск, Сакко и Ванцетти, 9	/static/images/tik.png	18,32	-9,-32
1775	44.867706	38.159634	Абинский район	г. Абинск, Интернациональная ул., 31	/static/images/tik.png	18,32	-9,-32
1776	43.4252237718	39.9230810814	Сочи (Адлерский район)	г. Сочи, Кирова ул., 53	/static/images/tik.png	18,32	-9,-32
1777	44.894499	37.316655	Анапский район	г. Анапа, Крымская, 99	/static/images/tik.png	18,32	-9,-32
1778	44.45389	39.734398	Апшеронский район	г. Апшеронск, Коммунистическая ул., 17	/static/images/tik.png	18,32	-9,-32
1779	44.920647	41.079626	Армавирский район	г.Армавир, К.Либкнехта, 52	/static/images/tik.png	18,32	-9,-32
1780	46.0810904526	40.8697347343	Белоглинский район	с. Белая Глина, Красная, 160	/static/images/tik.png	18,32	-9,-32
1781	44.769857	39.876916	Белореченский район	г. Белореченск, Ленина, 64	/static/images/tik.png	18,32	-9,-32
1782	45.805729	38.9969	Брюховецкий район	ст-ца Брюховецкая, Красная, 211	/static/images/tik.png	18,32	-9,-32
1783	45.5803653733	39.6391950734	Выселковский район	ст-ца.Выселки, Ленина ул., 37	/static/images/tik.png	18,32	-9,-32
1784	44.55509	38.06328	Геленджикский район	г. Геленджик, Революционная ул., 1	/static/images/tik.png	18,32	-9,-32
1785	44.616649	39.243092	Горячеключевский район	г. Горячий Ключ, Ленина ул., 191	/static/images/tik.png	18,32	-9,-32
1786	45.363774	40.691976	Гулькевичский район	г. Гулькевичи, Советская ул., 14	/static/images/tik.png	18,32	-9,-32
1787	45.214241	39.229779	Динский район	ст-ца Динская, Красная ул., 55	/static/images/tik.png	18,32	-9,-32
1788	46.6755559848	38.2860487886	Ейск	город Ейск, Красная, 59/9	/static/images/tik.png	18,32	-9,-32
1789	46.6757406024	38.2860273309	Ейский район	г. Ейск, Красная, 59/5	/static/images/tik.png	18,32	-9,-32
1790	45.484414	38.661343	Калининский район	ст-ца Калининская, Ленина ул., 147	/static/images/tik.png	18,32	-9,-32
1791	46.084017	38.969106	Каневский район	Краснодарский край, Каневской район, ст. Каневская, Горького, 60	/static/images/tik.png	18,32	-9,-32
1792	45.462084	39.454295	Кореновский район	г. Кореновск, Красная ул., 41	/static/images/tik.png	18,32	-9,-32
1793	45.333333	38.216667	Красноармейский район	ст-ца Полтавская, Красная ул., 122	/static/images/tik.png	18,32	-9,-32
1794	45.433333	40.666667	Кавказский район	ст-ца Кавказская, Ленина ул., 191	/static/images/tik.png	18,32	-9,-32
1795	45.440068	40.557659	Кропоткинский район	Краснодарский край, Кавказский район, Кропоткинское городское поселение, Красная ул., 54	/static/images/tik.png	18,32	-9,-32
1796	45.0643729163	38.9179587923	Краснодар (Западный район)	г. Краснодар, Красная ул., 111	/static/images/tik.png	18,32	-9,-32
1797	45.0145571257	39.0540165268	Краснодар (Карасунский район)	г. Краснодар, Селезнева ул., 244	/static/images/tik.png	18,32	-9,-32
1798	46.3	39.95	Крыловский район	Краснодарский край, Крыловский район, ст. Крыловская, Орджоникидзе, 43	/static/images/tik.png	18,32	-9,-32
1799	45.059466	38.957212	Краснодар (Прикубанский район)	г. Краснодар, Атарбекова ул., 43	/static/images/tik.png	18,32	-9,-32
1800	45.020812	39.006125	Краснодар (Центральный район)	г. Краснодар, Ставропольская ул., 77	/static/images/tik.png	18,32	-9,-32
1801	44.918024	37.996599	Крымский район	г.Крымск, Либкнехта, 35	/static/images/tik.png	18,32	-9,-32
1802	44.88683	40.584124	Курганинский район	г. Курганинск., Ленина, 27	/static/images/tik.png	18,32	-9,-32
1803	46.5657488933	39.623293262	Кущевский район	ст-ца Кущевская, им.Б.Е.Москвича пер., 69	/static/images/tik.png	18,32	-9,-32
1804	44.641346	40.723147	Лабинский район	г. Лабинск, Константинова ул., 2	/static/images/tik.png	18,32	-9,-32
1805	43.8783095119	39.5075827651	Сочи (Лазаревский район)	мкр. Лазаревское, Глинки, 4	/static/images/tik.png	18,32	-9,-32
1806	46.3237108693	39.385969732	Ленинградский район	ст-ца Ленинградская, Чернышевского, 179	/static/images/tik.png	18,32	-9,-32
1807	44.4049271291	40.797674004	Мостовский район	пгт. Мостовской, Горького ул., 139	/static/images/tik.png	18,32	-9,-32
1808	45.106255	41.022475	Новокубанский район	г. Новокубанск, Первомайская ул., 124	/static/images/tik.png	18,32	-9,-32
1809	45.952076	40.688957	Новопокровский район	ст. Новопокровская, Ленина ул., 133	/static/images/tik.png	18,32	-9,-32
1810	45.609825	40.13149	Отрадненский район	ст-ца Отрадная, Первомайская, 28	/static/images/tik.png	18,32	-9,-32
1811	45.0745587534	37.7737912908	Павловский район	ст-ца Павловская, Пушкина, 260	/static/images/tik.png	18,32	-9,-32
1812	44.756468	37.725208	Новороссийск (Приморский район)	г. Новороссийск, с.Цемдолина, Ленина, 84	/static/images/tik.png	18,32	-9,-32
1813	46.04623	38.174636	Приморско-Ахтарский район	г. Приморско-Ахтарск, 50 лет Октября ул., 63	/static/images/tik.png	18,32	-9,-32
1814	44.8512058737	38.6831858754	Северский район	ст-ца Северская, Ленина ул., 69	/static/images/tik.png	18,32	-9,-32
1815	45.237589	38.125435	Славянский район	г. Славянск-на-Кубани, Красная, 21	/static/images/tik.png	18,32	-9,-32
1816	46.537476	39.059458	Староминский район	ст-ца Староминская, Красная ул., 15	/static/images/tik.png	18,32	-9,-32
1817	45.361913	40.20075	Тбилисский район	ст-ца Тбилисская, Первомайская ул., 17	/static/images/tik.png	18,32	-9,-32
1818	45.265749	37.42907	Темрюкский район	г. Темрюк, Ленина ул., 65	/static/images/tik.png	18,32	-9,-32
1819	45.602523	38.959817	Тимашевский район	г.Тимашевск, Красная, 103	/static/images/tik.png	18,32	-9,-32
1820	45.855552	40.110343	Тихорецк	г. Тихорецк, Октябрьская ул., 93А	/static/images/tik.png	18,32	-9,-32
1821	45.855552	40.110343	Тихорецкий район	г.Тихорецк, Меньшикова ул., 84	/static/images/tik.png	18,32	-9,-32
1822	44.100813	39.078233	Туапсе	Краснодарский край, Туапсинский район, город Туапсе, Победы, 17	/static/images/tik.png	18,32	-9,-32
1823	44.1037	39.073741	Туапсинский район	г.Туапсе, ул.Свободы, 3	/static/images/tik.png	18,32	-9,-32
1824	44.83396	41.397458	Успенский район	с.Успенское, Калинина ул., 76	/static/images/tik.png	18,32	-9,-32
1825	45.218679	39.68553	Усть-Лабинский район	г. Усть-Лабинск, Ленина ул., 38	/static/images/tik.png	18,32	-9,-32
1826	43.5495496144	39.7817145847	Сочи (Хостинский район)	г. Сочи, Курортный просп., 106 а	/static/images/tik.png	18,32	-9,-32
1827	44.7162	37.773547	Новороссийск (Центральный район)	г. Новороссийск, Новороссийской республики, 21 а	/static/images/tik.png	18,32	-9,-32
1828	43.589273	39.725667	Сочи (Центральный район)	г. Сочи, Навагинская ул., 18	/static/images/tik.png	18,32	-9,-32
1829	44.690164	37.767142	Новороссийск (Южный район)	г. Новороссийск, Малоземельская ул., 10	/static/images/tik.png	18,32	-9,-32
1830	46.629373	38.667209	Щербиновский район	ст-ца Старощербиновская, Советов ул., 68	/static/images/tik.png	18,32	-9,-32
1831	44.7237689073	37.7749432996	Новороссийск (Судовой район)	г. Новороссийск, Свободы, 1	/static/images/tik.png	18,32	-9,-32
1832	44.75586	37.72767	Новороссийск (Пригородный район)	г. Новороссийск, село Цемдолина, Школьная, 1А	/static/images/tik.png	18,32	-9,-32
1833	48.7811582258	132.925101444	Еврейская автономная область	г. Биробиджан, ул. Трансформаторная, 3 а	/static/images/tik.png	18,32	-9,-32
1834	48.7769889475	132.896090671	Биробиджанский район	город Биробиджан, Пушкина, 5 &quot;Б&quot;	/static/images/tik.png	18,32	-9,-32
1835	48.7783503828	132.905703709	Биробиджан	г. Биробиджан, пр. 60-летия СССР, 22	/static/images/tik.png	18,32	-9,-32
1836	49.0199916894	131.06005406	Облученский район	город Облучье, Тварковского, дом 8	/static/images/tik.png	18,32	-9,-32
1837	48.5953343618	133.815660719	Смидовичский район	п.Смидович, Октябрьская, 8	/static/images/tik.png	18,32	-9,-32
1839	47.9447756812	132.62633035	Ленинский район	с. Ленинское, Ленина, 16	/static/images/tik.png	18,32	-9,-32
1840	47.6956024367	131.094403435	Октябрьский район	с.Амурзет, Крупской, 12	/static/images/tik.png	18,32	-9,-32
1841	53.721908	91.441857	Республика Хакасия	г. Абакан, пр. Ленина, 67	/static/images/tik.png	18,32	-9,-32
1842	53.5979986964	91.3870965131	Алтайский район	с. Белый Яр, Ленина, 74	/static/images/tik.png	18,32	-9,-32
1843	53.130553	90.531846	Аскизский район	с. Аскиз, Суворова, 2	/static/images/tik.png	18,32	-9,-32
1844	53.048918	90.920583	Бейский район	с. Бея, Площадь Советов, 20	/static/images/tik.png	18,32	-9,-32
1845	54.227148	90.845008	Боградский район	с. Боград, Новая, 10	/static/images/tik.png	18,32	-9,-32
1846	52.6515557638	90.103169661	Абазы	г. Абаза, Ленина, 35	/static/images/tik.png	18,32	-9,-32
1847	53.719809	91.445675	Абакан	город Абакан, Щетинкина, 10	/static/images/tik.png	18,32	-9,-32
1848	53.1032334549	91.4051724225	Саяногорск	г. Саяногорск, Советский микрорайон, 1	/static/images/tik.png	18,32	-9,-32
1849	54.004776	90.234225	Сорск	г. Сорск, Кирова, 3	/static/images/tik.png	18,32	-9,-32
1850	53.813278	91.260973	Черногорск	г. Черногорск, Советская, 66	/static/images/tik.png	18,32	-9,-32
1851	52.793986	89.889685	Таштыпский район	с. Таштып, Ленина, 35	/static/images/tik.png	18,32	-9,-32
1852	54.488624	89.970174	Ширинский район	с. Шира, Октябрьская, 75	/static/images/tik.png	18,32	-9,-32
1853	54.992022	89.818611	Орджоникидзевский район	п. Копьево, Кирова, 16	/static/images/tik.png	18,32	-9,-32
1854	53.822968	91.388291	Усть-Абаканский район	рп. Усть-Абакан, Рабочая, 9	/static/images/tik.png	18,32	-9,-32
1855	54.989021	73.363541	Омская область	г.Омск, Красный Путь, 1	/static/images/tik.png	18,32	-9,-32
1856	54.7044958581	73.028699141	Азовский Немецкий Национальный район	с. Азово., 1 Мая, 1	/static/images/tik.png	18,32	-9,-32
1857	56.9468402999	75.3098617494	Cедельниковский район	с. Седельниково, им.Избышева, №18 а	/static/images/tik.png	18,32	-9,-32
1858	55.368492	74.36925	Горьковский район	р.п. Горьковское, Красный Путь, 2	/static/images/tik.png	18,32	-9,-32
1859	53.277312602	35.673417449	Знаменский район	c.Знаменское, Ленина, 13	/static/images/tik.png	18,32	-9,-32
1860	54.907444	71.273691	Исилькульский район	г.Исилькуль, Советская, 62	/static/images/tik.png	18,32	-9,-32
1861	55.0528196364	74.5801815391	Калачинский район	г. Калачинск, Советская, 18	/static/images/tik.png	18,32	-9,-32
1862	54.932203	73.331183	Омск (Кировский район)	г.Омск, Кировский район, Профинтерна, 15	/static/images/tik.png	18,32	-9,-32
1863	56.462352	73.612859	Колосовский район	с. Колосовка, ул. Ленина, 5	/static/images/tik.png	18,32	-9,-32
1864	55.0046758289	74.1124911234	Кормиловский район	р.п.Кормиловка, Ленина, 20	/static/images/tik.png	18,32	-9,-32
1865	56.004338	71.505915	Крутинский район	р.п. Крутинка, ул. Ленина, д. 9	/static/images/tik.png	18,32	-9,-32
1866	54.945733	73.384966	Омск (Ленинский район)	город Омск, пр.Карла Маркса, 62, каб.304	/static/images/tik.png	18,32	-9,-32
1867	55.154229	72.702066	Любинский район	р.п.Любинский, 70 лет Октября, 3	/static/images/tik.png	18,32	-9,-32
1868	54.961341	72.642813	Марьяновский район	р.п. Марьяновка, ул. Победы, 2	/static/images/tik.png	18,32	-9,-32
1869	54.9877303971	71.8622414768	Москаленский район	р.п.Москаленки, Комсомольская, 61	/static/images/tik.png	18,32	-9,-32
1870	56.371924	75.233815	Муромцевский район	р.п.Муромцево, Красноармейская, 2	/static/images/tik.png	18,32	-9,-32
1871	55.5652490495	71.3510642387	Называевский район	г. Называевск, 35 лет Победы, 45	/static/images/tik.png	18,32	-9,-32
1872	54.167534	74.695976	Нововаршавский район	р.п. Нововаршавка, Красный Путь, 1	/static/images/tik.png	18,32	-9,-32
1873	54.210365	72.966476	Одесский район	с.Одесское, ул.Ленина, 24	/static/images/tik.png	18,32	-9,-32
1874	53.778905	73.88548	Русско-Полянский район	р.п. Русская Поляна, Комсомольская, 50	/static/images/tik.png	18,32	-9,-32
1875	55.297979	75.072011	Полтавский район	р.п. Полтавка, Ленина, 6	/static/images/tik.png	18,32	-9,-32
1876	55.607398364	73.4921808355	Саргатский район	Саргатский район, Саргатское городское поселение, Октябрьская, 38 б	/static/images/tik.png	18,32	-9,-32
1877	54.58498	73.642629	Таврический район	р.п. Таврическое, Ленина, 25	/static/images/tik.png	18,32	-9,-32
1878	56.8977000244	74.3862913549	Тарский район	Тарский район, г.Тара, пл. Ленина, 21	/static/images/tik.png	18,32	-9,-32
1879	57.694884	71.169325	Усть-Ишимский район	с.Усть-Ишим, Советская, 33	/static/images/tik.png	18,32	-9,-32
1880	55.869097	72.191877	Тюкалинский район	г. Тюкалинск, Ленина, 28, каб 39	/static/images/tik.png	18,32	-9,-32
